;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_GR_5_Package.proto.js;CucumberFestival_2026_GR_5_Package;CucumberFestival_2026_GR_5;зеленую садовую бирку;asset=CucumberFestival_2026_GR_5:1;1;1;CucumberFestival_2026_GR_5;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_GR_6_Package.proto.js;CucumberFestival_2026_GR_6_Package;CucumberFestival_2026_GR_6;алая королевская кисточка;asset=CucumberFestival_2026_GR_6:1;1;1;CucumberFestival_2026_GR_6;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_GR_7_Package.proto.js;CucumberFestival_2026_GR_7_Package;CucumberFestival_2026_GR_7;семицветная ленточку удачи;asset=CucumberFestival_2026_GR_7:1;1;1;CucumberFestival_2026_GR_7;

;ASK;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;conditions;id
;/quest_item/Fun/Fun10/resource/Fun10_ASK_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_ASK_1.proto.js;CucumberFestival_2026_ASK_1;CucumberFestival_2026_ASK_1;стеклянные пробки для бочки;Попроси у друзей или купи.;pack_asset=CucumberFestival_2026_ASK_1_Package;;
;/quest_item/Fun/Fun10/resource/Fun10_ASK_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_ASK_2.proto.js;CucumberFestival_2026_ASK_2;CucumberFestival_2026_ASK_2;медные колечки для оберега;Попроси у друзей или купи.;pack_asset=CucumberFestival_2026_ASK_2_Package;;

;ASK пост экшен;;;;;;;;;
temp_01;string;string;string;ignore;string;string;int;int;int;int
;input;output;identifier;classname;title;poster_reward;clicks_limit;life_time;send_interval;id
;/post_action/ask_for_Fun10_ASK_10.proto.js;/post_action/ask_for_CucumberFestival_2026_ASK_1.proto.js;ask_for_CucumberFestival_2026_ASK_1;CucumberFestival_2026_ASK_1;стеклянные пробки для бочки;asset=CucumberFestival_2026_ASK_1:1;5;43200;7200;
;/post_action/ask_for_Fun10_ASK_10.proto.js;/post_action/ask_for_CucumberFestival_2026_ASK_2.proto.js;ask_for_CucumberFestival_2026_ASK_2;CucumberFestival_2026_ASK_2;медные колечки для оберега;asset=CucumberFestival_2026_ASK_2:1;5;43200;7200;

;ASK ПАКЕТЫ;;;;;;;;;
temp_01;string;string;string;ignore;string;string;ignore;int;string;int
;input;output;classname;asset;title;reward;Количество ассетов;price;stuff_icon;id
;/asset_package/Fun/Fun10/resource/Fun10_ASK_1_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_ASK_1_Package.proto.js;CucumberFestival_2026_ASK_1_Package;CucumberFestival_2026_ASK_1;стеклянные пробки для бочки;asset=CucumberFestival_2026_ASK_1:1;1;2;CucumberFestival_2026_ASK_1;
;/asset_package/Fun/Fun10/resource/Fun10_ASK_1_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_ASK_2_Package.proto.js;CucumberFestival_2026_ASK_2_Package;CucumberFestival_2026_ASK_2;медные колечки для оберега;asset=CucumberFestival_2026_ASK_2:1;1;2;CucumberFestival_2026_ASK_2;

;PER;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;conditions;id
;/quest_item/Fun/Fun10/resource/Fun10_PER_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_PER_1.proto.js;CucumberFestival_2026_PER_1;CucumberFestival_2026_PER_1;парадные пучки укропа;Отправь личные просьбы друзьям или купи.;pack_asset=CucumberFestival_2026_PER_1_Package;;

;PER пост экшен;;;;;;;;;
temp_01;string;string;string;ignore;string;string;int;int;int;int
;input;output;identifier;classname;title;poster_reward;clicks_limit;life_time;send_interval;id
;/post_action/ask_for_Fun10_PER_1.proto.js;/post_action/ask_for_CucumberFestival_2026_PER_1.proto.js;ask_for_CucumberFestival_2026_PER_1;CucumberFestival_2026_PER_1;парадные пучки укропа;asset=CucumberFestival_2026_PER_1:1;5;43200;7200;

;PER ПАКЕТЫ;;;;;;;;;
temp_01;string;string;string;ignore;string;string;ignore;int;string;int
;input;output;classname;asset;title;reward;Количество ассетов;price;stuff_icon;id
;/asset_package/Fun/Fun10/resource/Fun10_PER_1_Package.proto.js;/asset_package/Fun/CucumberFestival_2026/CucumberFestival_2026_PER_1_Package.proto.js;CucumberFestival_2026_PER_1_Package;CucumberFestival_2026_PER_1;парадные пучки укропа;asset=CucumberFestival_2026_PER_1:1;1;2;CucumberFestival_2026_PER_1;

;R ассет;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;tags.0;id
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_R_1.proto.js;CucumberFestival_2026_R_1;CucumberFestival_2026_R_1;баночку рассола строгой выдержки;Для создания используй Станок.;;CucumberFestival_2026;
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_R_2.proto.js;CucumberFestival_2026_R_2;CucumberFestival_2026_R_2;укропную гирлянду для танцев;Для создания используй Станок.;;CucumberFestival_2026;
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/CucumberFestival_2026/CucumberFestival_2026_R_3.proto.js;CucumberFestival_2026_R_3;CucumberFestival_2026_R_3;огуречный оберег от скуки;Для создания используй Станок.;;CucumberFestival_2026;

;Рецепты 4 ингридиента;;;;;;;;;;;;;;;;;
temp_01;string;string;string;ignore;int;array;string;ignore;ignore;ignore;ignore;ignore;ignore;ignore;ignore;string;string;int
;input;output;identifier;;lifespan;tags;ingredients;ingredient_1_asset;ingredient_1_asset_amount;ingredient_2_asset;ingredient_2_asset_amount;ingredient_3_asset;ingredient_3_asset_amount;ingredient_4_asset;ingredient_4_asset_amount;conditions;reward;id
;/recipe/Dacha_2025/Dacha_2025_R_1_Recipe.proto.js;/recipe/CucumberFestival_2026/CucumberFestival_2026_R_1_Recipe.proto.js;CucumberFestival_2026_R_1_Recipe;CucumberFestival_2026_R_1;2400;CucumberFestival_2026;asset=CucumberFestival_2026_ASK_1:10+asset=CucumberFestival_2026_GR_2:40+asset=CucumberFestival_2026_Chest_1_R_1:1+asset=CucumberFestival_2026_HELP_1_R_Opener:1;CucumberFestival_2026_ASK_1;10;CucumberFestival_2026_GR_2;40;CucumberFestival_2026_Chest_1_R_1;1;CucumberFestival_2026_HELP_1_R_Opener;1;active_quest=CucumberFestival_2026_Story_3+asset!=CucumberFestival_2026_R_1:1;asset=CucumberFestival_2026_R_1:1;
;/recipe/Dacha_2025/Dacha_2025_R_1_Recipe.proto.js;/recipe/CucumberFestival_2026/CucumberFestival_2026_R_2_Recipe.proto.js;CucumberFestival_2026_R_2_Recipe;CucumberFestival_2026_R_2;2400;CucumberFestival_2026;asset=CucumberFestival_2026_PER_1:10+asset=CucumberFestival_2026_GR_5:30+asset=CucumberFestival_2026_Chest_1_R_1:1+asset=CucumberFestival_2026_HELP_1_R_Opener:1;CucumberFestival_2026_PER_1;10;CucumberFestival_2026_GR_5;30;CucumberFestival_2026_Chest_1_R_1;1;CucumberFestival_2026_HELP_1_R_Opener;1;active_quest=CucumberFestival_2026_Story_7+asset!=CucumberFestival_2026_R_2:1;asset=CucumberFestival_2026_R_2:1;
;/recipe/Dacha_2025/Dacha_2025_R_1_Recipe.proto.js;/recipe/CucumberFestival_2026/CucumberFestival_2026_R_3_Recipe.proto.js;CucumberFestival_2026_R_3_Recipe;CucumberFestival_2026_R_3;2400;CucumberFestival_2026;asset=CucumberFestival_2026_ASK_2:10+asset=CucumberFestival_2026_GR_7:80+asset=CucumberFestival_2026_Chest_1_R_1:1+asset=CucumberFestival_2026_HELP_1_R_Opener:1;CucumberFestival_2026_ASK_2;10;CucumberFestival_2026_GR_7;80;CucumberFestival_2026_Chest_1_R_1;1;CucumberFestival_2026_HELP_1_R_Opener;1;active_quest=CucumberFestival_2026_Story_11+asset!=CucumberFestival_2026_R_3:1;asset=CucumberFestival_2026_R_3:1;
