;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_6_Package.proto.js;StoneGnome_2026_GR_6_Package;StoneGnome_2026_GR_6;Цветик-радуга;asset=StoneGnome_2026_GR_6:1;1;1;StoneGnome_2026_GR_6;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_7_Package.proto.js;StoneGnome_2026_GR_7_Package;StoneGnome_2026_GR_7;Звонкая фуксия;asset=StoneGnome_2026_GR_7:1;1;1;StoneGnome_2026_GR_7;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_8_Package.proto.js;StoneGnome_2026_GR_8_Package;StoneGnome_2026_GR_8;Замороженная реликвия;asset=StoneGnome_2026_GR_8:1;1;1;StoneGnome_2026_GR_8;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_9_Package.proto.js;StoneGnome_2026_GR_9_Package;StoneGnome_2026_GR_9;Рубиновая роза;asset=StoneGnome_2026_GR_9:1;1;1;StoneGnome_2026_GR_9;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_10_Package.proto.js;StoneGnome_2026_GR_10_Package;StoneGnome_2026_GR_10;Очищающая кристаллическая крошка;asset=StoneGnome_2026_GR_10:1;1;1;StoneGnome_2026_GR_10;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_11_Package.proto.js;StoneGnome_2026_GR_11_Package;StoneGnome_2026_GR_11;Серебряная оправа;asset=StoneGnome_2026_GR_11:1;1;1;StoneGnome_2026_GR_11;
;/asset_package/Fun/Fun10/resource/Fun10_GR_10_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_GR_12_Package.proto.js;StoneGnome_2026_GR_12_Package;StoneGnome_2026_GR_12;Смывка для рычагов;asset=StoneGnome_2026_GR_12:1;1;1;StoneGnome_2026_GR_12;

;ASK;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;conditions;id
;/quest_item/Fun/Fun10/resource/Fun10_ASK_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_ASK_1.proto.js;StoneGnome_2026_ASK_1;StoneGnome_2026_ASK_1;Трубочка стеклодува;Попроси у друзей или купи.;pack_asset=StoneGnome_2026_ASK_1_Package;;
;/quest_item/Fun/Fun10/resource/Fun10_ASK_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_ASK_2.proto.js;StoneGnome_2026_ASK_2;StoneGnome_2026_ASK_2;Шестерёнка из дымчатого кварца;Попроси у друзей или купи.;pack_asset=StoneGnome_2026_ASK_2_Package;;

;ASK пост экшен;;;;;;;;;
temp_01;string;string;string;ignore;string;string;int;int;int;int
;input;output;identifier;classname;title;poster_reward;clicks_limit;life_time;send_interval;id
;/post_action/ask_for_Fun10_ASK_10.proto.js;/post_action/ask_for_StoneGnome_2026_ASK_1.proto.js;ask_for_StoneGnome_2026_ASK_1;StoneGnome_2026_ASK_1;Трубочка стеклодува;asset=StoneGnome_2026_ASK_1:1;5;43200;7200;
;/post_action/ask_for_Fun10_ASK_10.proto.js;/post_action/ask_for_StoneGnome_2026_ASK_2.proto.js;ask_for_StoneGnome_2026_ASK_2;StoneGnome_2026_ASK_2;Шестерёнка из дымчатого кварца;asset=StoneGnome_2026_ASK_2:1;5;43200;7200;

;ASK ПАКЕТЫ;;;;;;;;;
temp_01;string;string;string;ignore;string;string;ignore;int;string;int
;input;output;classname;asset;title;reward;Количество ассетов;price;stuff_icon;id
;/asset_package/Fun/Fun10/resource/Fun10_ASK_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_ASK_1_Package.proto.js;StoneGnome_2026_ASK_1_Package;StoneGnome_2026_ASK_1;Трубочка стеклодува;asset=StoneGnome_2026_ASK_1:1;1;2;StoneGnome_2026_ASK_1;
;/asset_package/Fun/Fun10/resource/Fun10_ASK_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_ASK_2_Package.proto.js;StoneGnome_2026_ASK_2_Package;StoneGnome_2026_ASK_2;Шестерёнка из дымчатого кварца;asset=StoneGnome_2026_ASK_2:1;1;2;StoneGnome_2026_ASK_2;

;PER;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;conditions;id
;/quest_item/Fun/Fun10/resource/Fun10_PER_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_PER_1.proto.js;StoneGnome_2026_PER_1;StoneGnome_2026_PER_1;Песок рубиновых отвалов;Отправь личные просьбы друзьям или купи.;pack_asset=StoneGnome_2026_PER_1_Package;;
;/quest_item/Fun/Fun10/resource/Fun10_PER_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_PER_2.proto.js;StoneGnome_2026_PER_2;StoneGnome_2026_PER_2;Плотная ткань;Отправь личные просьбы друзьям или купи.;pack_asset=StoneGnome_2026_PER_2_Package;;

;PER пост экшен;;;;;;;;;
temp_01;string;string;string;ignore;string;string;int;int;int;int
;input;output;identifier;classname;title;poster_reward;clicks_limit;life_time;send_interval;id
;/post_action/ask_for_Fun10_PER_1.proto.js;/post_action/ask_for_StoneGnome_2026_PER_1.proto.js;ask_for_StoneGnome_2026_PER_1;StoneGnome_2026_PER_1;Песок рубиновых отвалов;asset=StoneGnome_2026_PER_1:1;5;43200;7200;
;/post_action/ask_for_Fun10_PER_1.proto.js;/post_action/ask_for_StoneGnome_2026_PER_2.proto.js;ask_for_StoneGnome_2026_PER_2;StoneGnome_2026_PER_2;Плотная ткань;asset=StoneGnome_2026_PER_2:1;5;43200;7200;

;PER ПАКЕТЫ;;;;;;;;;
temp_01;string;string;string;ignore;string;string;ignore;int;string;int
;input;output;classname;asset;title;reward;Количество ассетов;price;stuff_icon;id
;/asset_package/Fun/Fun10/resource/Fun10_PER_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_PER_1_Package.proto.js;StoneGnome_2026_PER_1_Package;StoneGnome_2026_PER_1;Песок рубиновых отвалов;asset=StoneGnome_2026_PER_1:1;1;2;StoneGnome_2026_PER_1;
;/asset_package/Fun/Fun10/resource/Fun10_PER_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_PER_2_Package.proto.js;StoneGnome_2026_PER_2_Package;StoneGnome_2026_PER_2;Плотная ткань;asset=StoneGnome_2026_PER_2:1;1;2;StoneGnome_2026_PER_2;

;R ассет;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;tags.0;id
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_R_1.proto.js;StoneGnome_2026_R_1;StoneGnome_2026_R_1;Смазка для шестерёнок;Для создания используй Станок.;;StoneGnome_2026;
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_R_2.proto.js;StoneGnome_2026_R_2;StoneGnome_2026_R_2;Сумочка для кристаллов;Для создания используй Станок.;;StoneGnome_2026;
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_R_3.proto.js;StoneGnome_2026_R_3;StoneGnome_2026_R_3;Кристаллическая смазка для шестерёнок;Для создания используй Станок.;;StoneGnome_2026;

;FA ассет;;;;;;;;
temp_01;string;string;string;string;string;string;string;string;int
;input;output;classname;view_classname;title;description;meta_info;tags.0;id
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_FA_1.proto.js;StoneGnome_2026_FA_1;StoneGnome_2026_FA_1;Праздничный гномий танец;Праздничный гномий танец можно получить за действие на площади у друга.;pack_asset=StoneGnome_2026_FA_1_Package;StoneGnome_2026;
;/quest_item/Fun/Fun11/repair/Fun11_R_1.proto.js;/quest_item/StoneGnome_2026/StoneGnome_2026_FA_2.proto.js;StoneGnome_2026_FA_2;StoneGnome_2026_FA_2;Праздничный гномий хоровод;Праздничный гномий хоровод можно получить за действие на площади у друга.;pack_asset=StoneGnome_2026_FA_2_Package;StoneGnome_2026;

;FA Пакеты;;;;;;;;;
temp_01;string;string;string;ignore;string;string;ignore;int;string;int
;input;output;classname;asset;title;reward;Количество ассетов;price;stuff_icon;id
;/asset_package/Fun/Fun10/resource/Fun10_FG_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_FA_1_Package.proto.js;StoneGnome_2026_FA_1_Package;StoneGnome_2026_FA_1;Праздничный гномий танец;asset=StoneGnome_2026_FA_1:2;2;3;StoneGnome_2026_FA_1;
;/asset_package/Fun/Fun10/resource/Fun10_FG_1_Package.proto.js;/asset_package/Fun/StoneGnome_2026/StoneGnome_2026_FA_2_Package.proto.js;StoneGnome_2026_FA_2_Package;StoneGnome_2026_FA_2;Праздничный гномий хоровод;asset=StoneGnome_2026_FA_2:2;2;3;StoneGnome_2026_FA_2;
